0	848	0	964983546
0	7922	1	964983861
0	1435	1	964982462
0	6553	1	964983123
0	7904	0	964983094
0	934	1	964981093
0	6939	1	964982310
0	6664	0	964982513
0	1804	1	964982242
0	4902	1	964982620
0	3642	1	964983414
0	3581	1	964982588
0	4701	1	964984169
0	3363	1	965719662
0	4711	1	964981278
0	4198	0	964982328
0	7404	1	964982242
0	1999	1	964981265
0	7108	1	964981888
0	5146	1	964983000
0	3078	1	964981144
0	2951	1	964983080
0	4742	0	964982588
0	5550	1	964980523
0	364	1	964982377
0	661	1	964982620
0	2885	1	964983393
0	6381	1	964983414
0	6214	1	964983393
0	3686	0	964983426
0	1223	1	964981855
0	5187	1	964980985
0	2515	1	964983414
0	7271	1	964982703
0	5152	1	964981710
0	6517	1	964980523
0	828	1	964980868
0	4502	1	964981680
0	30	1	964982703
0	5724	1	964982290
0	5834	1	964981872
0	2569	1	964982176
0	3296	1	964982191
0	7961	1	964981888
0	8228	1	964983282
0	6367	1	964983034
0	8175	1	964982495
0	3738	1	964982271
0	3170	1	964982242
0	1600	1	964980896
0	5115	1	964983762
0	3177	1	964982791
0	5726	1	964981208
0	1977	1	964984086
0	4647	1	964981872
0	8377	1	964983873
0	3444	1	964982495
0	208	0	964983504
0	7607	0	964981093
0	3042	0	964983108
0	8183	1	964981107
0	2210	1	964983536
0	3621	1	964983484
0	5546	1	964981799
0	2067	1	964981799
0	6154	1	964982328
0	7712	1	964984054
0	7783	1	964981144
0	1246	1	964981725
0	1603	1	964981775
0	489	1	964982271
0	4620	1	964980668
0	4563	1	964980683
0	300	1	964982271
0	907	1	964981589
0	1978	1	964983737
0	6299	1	964981909
0	7691	1	964982363
0	1397	1	964982417
0	1314	1	964980694
0	3571	1	964981855
0	480	1	964981220
0	4800	1	964982903
0	6872	1	964984002
1	6766	0	1445714835
1	3505	1	1445715029
1	7497	1	1445715228
1	4620	1	1445714885
1	168	1	1445714952
1	899	0	1445714960
1	1100	1	1445715013
1	8636	1	1445715064
1	1350	1	1445715141
1	255	1	1445714980
1	8037	1	1445715154
1	1767	0	1445714974
1	4892	1	1445714926
1	8026	0	1445714941
1	7170	1	1445714841
1	3491	1	1445715340
1	1782	1	1445715172
1	1508	1	1445715166
1	6185	1	1445715189
1	5245	0	1445714891
1	1152	0	1445714938
1	8562	0	1445714874
1	6069	1	1445714966
1	4703	0	1445715145
1	4132	1	1445714882
1	7750	0	1445715276
2	2512	0	1306463578
2	8035	0	1306464275
2	7531	0	1306463619
2	2716	0	1306464228
2	4505	0	1306463595
2	4517	1	1306463611
2	1345	0	1306463567
2	903	0	1306463627
2	3371	0	1306464216
2	1624	0	1306463569
2	658	0	1306463624
2	4773	0	1306463323
2	3915	0	1306464189
2	7661	0	1306463561
2	4047	1	1306464003
2	560	0	1306464175
2	3949	0	1306463572
2	5382	0	1306464261
2	2072	0	1306463559
2	7757	1	1306463631
2	4714	0	1306464293
2	7937	1	1306464054
2	7722	0	1306463638
2	6299	1	1306463603
2	7127	0	1306464245
2	5300	1	1306463770
2	8071	0	1306464284
2	3399	1	1306463718
2	1772	1	1306463708
2	6211	1	1306464021
2	992	1	1306463825
2	3207	0	1306464204
2	414	1	1306463670
2	7321	1	1306464036
2	3950	1	1306463684
2	2151	1	1306463993
2	6707	1	1306463815
2	1322	0	1306464164
3	6929	0	986935199
3	5851	0	945173447
3	2084	0	986935047
3	2491	0	945173425
3	3713	0	964622786
3	8458	0	964538444
3	4131	1	986848784
3	1106	1	964622758
3	5333	0	986848920
3	4739	1	945078571
3	768	0	945078428
3	2165	1	964622565
3	1596	0	945079259
3	8471	1	945079078
3	5304	0	945629040
3	4862	1	964622684
3	7999	0	945173513
3	3498	0	986848894
3	6657	1	945079259
3	3985	1	964538468
3	4434	0	945173350
3	1084	1	945079182
3	5791	1	964538500
3	6008	1	945629063
3	8266	1	964622786
3	34	0	986934901
3	3335	0	964623306
3	6633	1	945078690
3	7821	0	945078467
3	3556	0	986934915
3	3424	0	986848828
3	3128	1	945079259
3	6922	1	945174290
3	524	1	945079872
3	3517	0	945079106
3	2347	1	945078636
3	5370	0	964538832
3	4036	0	945079301
3	5120	1	945079670
3	8338	1	964539986
3	2264	0	986848609
3	6287	0	945078587
3	718	1	964540008
3	2260	0	945079906
3	5520	1	986935230
3	4183	0	945078601
3	1567	1	945079106
3	645	1	964622714
3	54	1	964623347
3	415	1	945079653
3	3005	1	945078446
3	264	1	945079837
3	4073	1	945173902
3	8235	1	945173989
3	8288	1	945173902
3	1345	1	945079670
3	4713	1	945079521
3	3906	1	945173602
3	8308	1	964538571
3	35	0	986849085
3	2804	1	945079232
3	5229	1	945173654
3	2201	0	964540578
3	1743	0	986934819
3	7774	1	945079483
3	4363	1	945173692
3	3176	0	945078946
3	5346	1	986934696
3	1433	1	945079259
3	3876	1	964539723
3	1711	0	964538500
3	2511	1	964539723
3	2050	1	986934625
3	3658	1	964539180
3	2420	0	964778513
3	8378	1	964538500
3	660	1	964538763
3	8113	1	964538763
3	3409	0	964538728
3	7444	0	945078967
3	3930	1	945174025
3	885	0	964539205
3	2425	1	945079729
3	5695	1	964539961
3	2979	1	964539326
3	1208	1	945174008
3	8629	1	964538728
3	4172	1	964622684
3	3769	1	986849037
3	7616	0	986934832
3	1650	1	945079653
3	4541	1	945078690
3	6233	1	945079653
3	5072	1	964538763
3	7002	0	945078467
3	1587	0	945173766
3	3259	1	945079767
3	5174	1	945173492
3	6560	1	964622830
3	5656	1	945079790
3	4543	0	986935244
3	1356	0	945079906
3	7250	0	945079837
3	4589	1	964622758
3	7497	0	945629015
3	1769	1	945079956
3	8166	1	945079889
3	8241	1	945079143
3	1932	0	964539357
3	5081	1	945174134
3	1037	0	986849001
3	1608	1	964622642
3	7605	0	964622617
3	1553	0	964539431
3	4211	1	945629179
3	7946	0	964540505
3	505	1	964622714
3	4249	0	986934786
3	8179	0	986934870
3	2957	1	945079653
3	3034	0	964622684
3	6585	1	945078967
3	569	1	986934786
3	269	0	945078690
3	2220	1	945079052
3	4981	1	945079521
3	5687	1	986935016
3	5531	0	986935328
3	3809	1	986934738
3	597	1	964539855
3	1760	1	945174008
3	7769	1	945079729
3	7544	1	964540008
3	5041	0	945629238
3	6439	0	964622590
3	6101	0	964538964
3	7927	1	945078467
3	7521	1	964622590
3	1117	1	945079164
3	934	0	964623306
3	6939	1	986935302
3	2059	1	945079858
3	7108	0	945173385
3	3983	1	945078863
3	7509	1	964622684
3	5550	0	986848894
3	3774	1	945079790
3	1223	1	945079013
3	744	0	945078542
3	6449	1	964539986
3	6902	0	964778621
3	8597	0	945173553
3	7231	1	964539628
3	5349	1	945078814
3	828	1	964539140
3	3943	1	986935016
3	8149	1	945078708
3	3935	1	986934870
3	8228	0	945078528
3	3798	0	945078946
3	1600	1	986848610
3	5115	1	986936200
3	2405	1	945079920
3	6976	1	986934884
3	3420	0	964778197
3	1975	1	964622487
3	4606	1	964539121
3	4615	0	964538930
3	208	1	964539771
3	5289	1	964539828
3	3951	1	964623306
3	7427	1	986934498
3	7743	0	964622758
3	6401	1	964538329
3	3621	1	964539395
3	3543	1	986849238
3	1824	0	964538243
3	1603	0	986848908
3	2115	1	964538351
3	708	0	986849212
3	5535	0	986935199
3	4383	0	964539085
3	480	0	986936207
3	2606	1	986849180
3	2399	1	986934465
3	177	0	986849149
3	5002	1	986849164
3	1905	1	986849130
3	7264	0	986934819
3	202	0	986849254
3	4999	0	986848856
3	6670	1	986849180
3	8195	0	986849201
3	1875	0	986849226
3	2584	1	986849149
3	7553	1	986848753
3	3904	0	986848665
3	2073	1	986934901
3	2630	0	986848685
3	8198	0	986848700
3	7675	0	1007569424
3	115	1	986848685
3	7282	1	1007574542
3	7853	0	1007569465
3	2575	0	1007569424
3	5781	1	1007574470
3	8447	0	1007569465
3	2532	1	1007569586
3	3909	0	1007574509
3	7854	0	1007569586
3	5006	0	1007574532
3	4134	1	1007569445
3	7548	0	1007569445
3	2373	1	1007574532
3	404	1	1007569465
3	45	1	1007569424
4	3573	1	847434962
4	6929	1	847435238
4	8258	1	847434881
4	7700	1	847435292
4	2046	0	847434961
4	8168	1	847434881
4	8458	1	847435238
4	471	1	847434880
4	2981	0	847434748
4	119	0	847434802
4	4862	1	847435292
4	3498	1	847435337
4	8014	0	847435292
4	6752	1	847435238
4	3985	0	847435129
4	5892	0	847435311
4	7451	1	847435311
4	4434	1	847434748
4	7575	0	847435337
4	462	0	847434832
4	6766	0	847434880
4	2408	0	847434802
4	7135	0	847434832
4	3335	0	847435238
4	7862	0	847434882
4	2876	1	847435129
4	3880	0	847434748
4	7613	0	847435292
4	3128	1	847434801
4	8551	1	847435337
4	6922	1	847435311
4	7163	0	847435129
4	8035	1	847434960
4	435	1	847435258
4	3657	0	847435311
4	5120	1	847434801
4	1151	0	847435258
4	1841	1	847434747
4	5528	0	847434747
4	7390	1	847435238
4	2264	1	847434832
4	6116	1	847435292
4	1724	0	847434962
4	718	0	847435258
5	203	1	845553522
5	7983	1	845554296
5	2019	0	845554349
5	5971	1	845553938
5	7790	1	845553757
5	7311	1	845554264
5	2695	0	845555281
5	2688	0	845553253
5	7042	1	845553489
5	5786	0	845555588
5	1673	1	845554505
5	1381	1	845553819
5	3884	1	845553559
5	6618	0	845553382
5	6929	0	845553382
5	137	1	845553875
5	2921	1	845554397
5	7270	0	845553695
5	7020	1	845555362
5	7296	0	845555402
5	2512	0	845553819
5	5851	1	845553426
5	8258	1	845553354
5	7700	1	845553726
5	7735	1	845554962
5	6097	1	845555607
5	2084	0	845553907
5	4684	1	845554551
5	2491	1	845553317
5	8168	0	845553381
5	7741	1	845555402
5	7221	1	845554263
5	6169	1	845555454
5	3687	1	845553660
5	2111	0	845555070
5	6977	0	845555151
5	6247	1	845555317
5	800	0	845554907
5	7541	1	845556131
5	6220	0	845555300
5	1983	0	845555694
5	2227	1	845555124
5	5150	1	845555454
5	7643	1	845554584
5	6305	1	845553559
5	5580	0	845555151
5	3129	0	845555436
5	1111	1	845554349
5	7711	0	845553757
5	471	1	845553283
5	6701	1	845553994
5	4838	0	845556257
5	5333	0	845555342
5	4994	0	845554987
5	5196	0	845555024
5	2645	1	845553586
5	4616	1	845553966
5	4601	1	845555607
5	2981	1	845553110
5	4918	1	845553586
5	119	0	845553146
5	3967	1	845553660
5	8042	0	845555006
5	4492	1	845553457
5	4411	0	845553253
5	8276	0	845553907
5	1181	0	845553146
5	7263	1	845553695
5	8602	0	845554263
5	768	0	845555402
5	9	0	845554479
5	188	0	845554931
5	4499	0	845555362
5	814	0	845555006
5	2666	0	845553938
5	6441	0	845553283
5	3030	0	845553619
5	4965	0	845556241
5	6526	0	845554931
5	5282	1	845554455
5	4115	0	845553586
5	943	0	845556290
5	6218	0	845553619
5	6828	0	845555477
5	8125	1	845554024
5	1153	0	845553253
5	180	0	845556106
5	6888	1	845556310
5	7046	1	845556181
5	4851	1	845554099
5	7489	0	845555382
5	5491	0	845553994
5	1256	0	845556131
5	5304	1	845554024
5	778	0	845553794
5	2360	1	845553381
5	7954	1	845553966
5	4551	0	845553174
5	2416	0	845554176
5	3224	1	845553559
5	4923	1	845553875
5	1034	0	845554987
5	6847	0	845555571
5	306	0	845555588
5	5708	1	845554263
5	7224	1	845555588
5	216	0	845556257
5	4522	1	845553619
5	8014	0	845553283
5	4170	0	845555655
5	7562	0	845553726
5	7353	1	845554176
5	1108	0	845555172
5	6752	1	845553695
5	6630	1	845554551
5	3985	0	845553726
5	5892	0	845553457
5	3860	0	845554376
5	4882	0	845555172
5	1396	1	845555249
5	4445	0	845553875
5	6361	1	845555151
5	4491	1	845553907
5	6294	1	845553844
5	4437	0	845555436
5	5179	1	845554320
5	2125	0	845553522
5	3020	0	845553283
5	5521	0	845554455
5	1244	0	845555571
5	4633	1	845553253
5	2078	0	845553660
5	4434	0	845553110
5	3133	0	845555436
5	2811	0	845554099
5	596	1	845555546
5	2228	0	845556119
5	3261	0	845555151
5	4553	0	845555546
5	1559	1	845554603
5	1931	1	845553522
5	462	1	845553174
5	1739	1	845553457
5	6766	1	845553200
5	951	0	845554062
5	5579	1	845553200
5	8628	0	845555071
5	971	0	845555046
5	3505	1	845553757
5	8568	0	845556223
5	4819	1	845553586
5	1913	1	845553253
5	2343	1	845555265
5	5791	0	845553938
5	8647	0	845555172
5	2408	0	845553146
5	6228	0	845555300
5	8266	0	845553938
5	7135	1	845553146
5	8222	1	845553489
5	34	1	845554455
5	600	0	845555382
5	3002	1	845553726
5	6212	1	845555402
5	5336	1	845553819
5	8282	1	845553200
5	3335	0	845553457
5	7884	0	845555265
5	7322	0	845556412
5	4443	0	845555094
5	3173	1	845554376
5	4581	0	845553994
5	7862	1	845553317
5	4820	0	845554962
5	2876	1	845553317
5	6633	1	845553726
5	1355	1	845553794
5	8507	0	845554141
5	6338	0	845554296
5	7939	1	845553317
5	4730	0	845554987
5	3880	1	845553110
5	5593	0	845553994
5	6558	0	845554397
5	2726	0	845554320
5	4704	0	845554603
5	7613	0	845553354
5	2330	0	845554505
5	4669	1	845554420
5	6811	0	845554962
5	8327	0	845554224
5	7525	0	845554551
5	4453	1	845553489
5	5549	1	845553200
5	6239	0	845553489
5	5838	0	845554505
5	1732	1	845553457
5	5784	0	845555124
5	3424	1	845555024
5	3114	1	845553283
5	6772	0	845554062
5	3128	1	845553174
5	3197	0	845555546
5	4815	0	845555281
5	6840	0	845553844
5	6149	1	845553907
5	6855	1	845555477
5	879	0	845555632
5	8551	1	845553522
5	6922	1	845554099
5	3883	1	845554141
5	4758	1	845553200
5	5583	0	845553794
5	5316	0	845554505
5	426	0	845554584
5	8087	1	845554141
5	6141	0	845555172
5	7860	0	845554176
5	5873	0	845553819
5	4329	1	845553354
5	6757	0	845554455
5	6572	0	845555317
5	5373	1	845553586
5	3517	0	845553522
5	6564	0	845555546
5	7163	1	845553794
5	889	1	845554908
5	1562	0	845553844
5	2542	0	845554479
5	8035	0	845553426
5	435	0	845554296
5	8234	0	845554224
5	7646	0	845556181
5	6232	0	845554551
5	5370	0	845553426
5	182	0	845554099
5	4405	1	845554524
5	3757	0	845554099
5	4848	0	845554349
5	2169	0	845554908
5	1067	0	845553875
5	4036	1	845553559
5	7318	1	845555342
5	1959	0	845555070
5	8449	1	845553381
5	5120	1	845553146
5	1151	0	845553317
5	1841	1	845553109
5	5528	0	845553109
5	8338	1	845553174
5	7390	1	845553819
5	2264	1	845553174
5	6116	0	845554141
5	1724	1	845553354
5	8470	0	845555024
5	718	0	845553844
5	5211	1	845555342
5	3837	1	845554062
5	7567	0	845555300
5	6569	1	845555265
5	925	1	845555046
5	5287	0	845555362
5	7531	1	845555151
5	6481	0	845556147
5	4366	0	845555342
5	1277	0	845555694
5	2298	0	845556378
5	533	1	845556147
5	6088	0	845555571
5	5520	1	845554376
5	6958	1	845555249
5	5158	0	845556223
5	2936	1	845555317
5	172	0	845555694
5	578	1	845553619
5	391	0	845555046
5	2116	0	845555006
5	7714	0	845555632
5	4524	0	845556462
5	7684	1	845556915
5	2828	1	845554584
5	2792	0	845556506
5	1789	0	845555656
5	6406	0	845556194
5	3110	1	845554584
5	4177	0	845555514
5	7532	1	845556222
5	1783	1	845556194
5	6217	0	845556241
5	191	1	845555514
5	3564	0	845556120
5	2001	0	845555675
5	4069	1	845556340
5	8229	1	845555694
5	7472	0	845556412
5	3210	0	845556181
5	4787	0	845556340
5	291	0	845556448
5	296	0	845556241
5	7704	0	845556808
5	482	0	845556567
5	816	1	845556475
5	7086	1	845556808
5	4604	1	845556323
5	6802	0	845556412
5	5443	1	845556506
5	724	1	845556694
5	1010	0	845556462
5	6964	1	845556694
5	2820	1	845556860
5	4879	1	845556579
5	7774	0	845555571
5	3292	1	845556278
5	1433	0	845555454
6	3573	1	1106635946
6	8168	1	1106635993
6	8458	0	1106635520
6	2981	1	1106635925
6	1181	1	1106635987
6	6657	1	1106635933
6	8282	1	1106635915
6	3880	0	1106635937
6	6840	1	1106635532
6	4758	1	1106635917
6	8449	0	1106635714
6	5120	0	1106635971
6	1151	0	1106635940
6	5528	0	1106635922
6	8338	1	1106635912
6	2264	0	1106712636
6	2260	1	1106635981
6	1588	1	1106636810
6	7684	1	1106635943
6	3906	0	1106635685
6	486	1	1106712615
6	8173	1	1106635502
6	2420	0	1106712613
6	660	1	1106635996
6	2976	1	1106635462
6	5995	1	1106635965
6	5695	1	1106635496
6	8248	1	1106635464
6	5680	1	1106712575
6	4002	0	1106635678
6	3984	1	1106635681
6	5656	0	1106635489
6	4512	1	1106635423
6	5619	1	1106635429
6	7250	0	1107127060
6	3566	0	1106635653
6	8245	0	1106635416
6	4712	1	1106635484
6	8179	0	1106635444
6	3146	1	1106635657
6	269	1	1106713565
6	6439	0	1106712559
6	7922	0	1106635625
6	7404	1	1106635640
6	5550	0	1106712553
6	364	0	1106635540
6	572	1	1113542732
6	3774	0	1106635420
6	6054	0	1106713072
6	3756	0	1106713076
6	4359	0	1106713081
6	6449	1	1106635648
6	828	1	1106712546
6	1548	1	1106635500
6	5994	0	1106713005
6	3543	1	1106712549
6	4620	0	1106636534
6	2894	0	1106712541
6	3571	0	1106635630
6	2731	1	1106635733
6	6145	1	1106636596
6	1110	0	1106635635
6	3627	0	1161738301
6	1327	1	1106712913
6	4076	0	1106635742
6	7282	0	1110855253
6	3617	1	1106635524
6	192	0	1107127033
6	3582	1	1106712869
6	4237	0	1106635749
6	4974	0	1109746591
6	100	0	1161738352
6	5322	0	1106635738
6	532	1	1106636531
6	2373	1	1106636718
6	6919	1	1106636702
6	6969	1	1106636589
6	4894	1	1106636610
6	4423	0	1106712866
6	573	0	1106636606
6	8049	0	1106635735
6	8041	1	1106636707
6	3631	0	1106712820
6	3831	0	1106636612
6	3886	0	1106635745
6	6507	1	1106713586
6	8232	1	1106635705
6	1499	1	1106636527
6	3844	1	1106636600
6	4278	1	1106712818
6	3448	1	1106636516
6	866	1	1106712831
6	6561	0	1157949714
6	1371	1	1106636584
6	957	1	1106712827
6	5602	0	1106712812
6	1796	1	1106636579
6	8515	1	1106636520
6	8523	0	1173051472
6	8070	1	1107473963
6	7819	1	1106713442
6	7156	0	1106636782
6	4749	0	1106636592
6	320	0	1108602792
6	8341	1	1106636844
6	4799	1	1106636511
6	3982	0	1108602755
6	7025	0	1106779625
6	7583	0	1161738306
6	899	1	1106636602
6	6152	0	1109746594
6	5891	0	1106713549
6	4467	0	1118025961
6	2519	0	1110757877
6	3441	1	1122333561
6	7420	1	1110757890
6	916	1	1106636098
6	1413	0	1110173697
6	4679	1	1106636064
6	1687	0	1106636095
6	809	0	1106636069
6	6192	0	1111552650
6	7834	1	1106636101
6	2589	0	1107474020
6	1505	0	1113353083
6	5706	0	1107127004
6	8139	0	1118025982
6	4124	0	1118025946
6	8263	0	1122940686
6	2579	0	1118026013
6	1582	0	1128486479
6	3729	0	1116550784
6	469	0	1121041079
6	4	0	1121041002
6	604	0	1125442102
6	790	0	1121041015
6	2618	1	1122333538
6	6465	0	1162163504
6	4782	0	1149548381
6	7824	1	1144806100
6	5328	1	1157949636
6	7761	1	1157066190
6	369	0	1159225196
6	520	0	1161738279
6	1730	0	1157949732
6	8636	0	1169687318
6	6589	1	1162163488
6	2224	0	1174263740
6	2156	1	1165876367
6	2499	0	1174263775
6	1234	0	1176181731
6	6139	0	1173051469
7	203	1	839463806
7	2688	0	839463509
7	7042	1	839463806
7	6929	1	839463564
7	5851	0	839463624
7	8258	1	839463546
7	2046	0	839463644
7	2491	1	839463546
7	8168	1	839463644
7	471	0	839463527
7	2645	0	839464076
7	2981	1	839463422
7	119	0	839463451
7	6441	1	839463509
7	3030	1	839463856
7	1153	0	839463509
7	4551	1	839463470
7	7999	0	839464076
7	3224	0	839463767
7	4522	0	839463856
7	8014	1	839463509
7	2125	0	839463767
7	4633	0	839463489
7	4434	1	839463422
7	1739	0	839463644
7	6766	1	839463489
7	1913	0	839463509
7	8282	0	839463527
7	3335	1	839463767
7	7862	1	839463546
7	2876	0	839463564
7	7939	1	839463644
7	3880	1	839463422
7	4453	0	839463702
7	1732	0	839463728
7	3114	1	839463546
7	3128	0	839463489
7	4758	1	839463527
7	4329	0	839463624
7	8035	1	839463728
7	5370	0	839463728
7	5408	0	839463702
7	8449	0	839463702
7	1841	1	839463422
7	5528	0	839463422
7	8338	1	839463470
7	1724	0	839463728
8	7735	0	1044656650
8	3410	0	1044657119
8	8204	1	1044656650
8	8507	0	1044656716
8	1517	0	1044657102
8	8142	1	1044657026
8	1291	1	1044657026
8	4801	0	1044656650
8	1822	1	1044657088
8	3409	1	1044656716
8	3984	1	1044657088
8	242	1	1044656650
8	7564	0	1044656716
8	670	0	1044657200
8	7030	1	1044657237
8	4854	0	1044656650
8	4938	1	1044657072
8	3789	0	1044657221
8	5826	0	1044656716
8	7955	0	1044656650
8	8319	0	1044656650
8	7977	0	1044657051
8	0	0	1044657221
8	3987	0	1044656650
8	6969	1	1044657051
8	4423	1	1044656811
8	8049	0	1044656811
8	8041	1	1044656792
8	1265	1	1044656836
8	3402	1	1044656836
8	3070	1	1044656836
8	6319	0	1044656836
8	1848	0	1044657318
8	7076	0	1044657269
8	3638	0	1044656962
8	2328	1	1044656792
8	2987	0	1044657318
8	1369	1	1044657144
8	615	1	1044656934
8	1499	1	1044656908
8	3644	1	1044656962
8	2456	0	1044657338
8	1360	1	1044657185
8	8157	0	1044657269
8	4689	1	1044657072
8	5595	0	1044657285
9	4434	0	1455303387
9	8282	0	1455301685
9	5120	1	1455306173
9	1724	0	1455357645
9	8288	1	1455302254
9	4189	0	1455306152
9	3165	0	1455619275
9	7401	0	1455303518
9	5721	0	1455357613
9	8245	0	1455301699
9	7946	1	1455306183
9	7108	0	1455356378
9	572	0	1455357517
9	6449	0	1455356388
9	828	0	1455356578
9	8228	0	1455356582
9	4620	1	1455356591
9	3099	0	1455398344
9	7282	0	1455302676
9	3617	1	1455356595
9	4369	1	1455398321
9	6969	1	1455356385
9	4894	1	1455301798
9	3942	0	1455399329
9	8101	0	1455301898
9	7471	0	1455357578
9	1946	0	1455303078
9	1499	1	1455356588
9	5345	0	1455397999
9	1812	0	1455357557
9	1310	0	1455303070
9	4969	0	1455306101
9	2708	1	1455398379
9	4887	1	1455301621
9	1169	1	1455399533
9	6801	0	1455302670
9	8515	1	1455356347
9	4305	1	1455399087
9	5479	1	1455303046
9	8257	0	1455402085
9	4275	1	1455303057
9	1524	0	1455399289
9	4254	1	1455356656
9	1564	0	1455398107
9	3818	1	1455301847
9	4799	0	1455356713
9	3982	0	1455356327
9	6152	0	1455397936
9	7114	1	1455303064
9	4679	0	1455302401
9	5311	0	1455302697
9	809	0	1455398160
9	6121	0	1455398096
9	5462	0	1455357527
9	3113	1	1455357602
9	6686	0	1455398153
9	4400	0	1455357626
9	4	1	1455302031
9	5629	0	1455356796
9	3201	1	1455301745
9	5707	0	1455301854
9	878	0	1455401876
9	2156	1	1455302162
9	1234	1	1455357502
9	2127	0	1455356357
9	1991	1	1455359663
9	4095	0	1455399396
9	1920	0	1455356320
9	4890	0	1455301825
9	2822	0	1455357531
9	3697	0	1455302791
9	1350	1	1455302113
9	6142	0	1455357564
9	6763	0	1455398002
9	5896	0	1455302689
9	999	0	1455301965
9	6223	0	1455398339
9	1497	0	1455302183
9	7294	1	1455356863
9	4626	0	1455357607
9	8565	0	1455357596
9	6995	1	1455304158
9	5714	1	1455302747
9	2056	0	1455399200
9	1906	0	1455357636
9	678	0	1455398141
9	4718	1	1455301869
9	8399	0	1455301741
9	8122	0	1455399573
9	2703	0	1455356987
9	7920	0	1455301822
9	6412	0	1455398131
9	3591	0	1455356351
9	6698	0	1455356691
9	7823	0	1455357541
9	7021	0	1455356988
9	226	1	1455306124
9	3878	0	1455399347
9	5709	0	1455357716
9	2487	1	1455302591
9	4700	0	1455399313
9	4302	0	1455357720
9	3869	0	1455398390
9	334	0	1455357730
9	6083	0	1455398396
9	749	0	1455306257
9	3085	1	1455357504
9	6503	0	1455399281
9	8119	0	1455356990
9	5245	1	1455302120
9	3511	1	1455301553
9	1215	1	1455357387
9	7958	1	1455398177
9	2428	1	1455356885
9	2967	0	1455398127
9	3058	0	1455399376
9	6436	1	1455302172
9	155	0	1455301892
9	6890	0	1455398105
9	626	0	1455356994
9	6468	1	1455398111
9	252	1	1455356177
9	85	1	1455357653
9	8302	0	1455399232
9	7813	0	1455357076
9	3991	1	1455306204
9	6069	0	1455398089
9	1115	0	1455399188
9	5299	0	1455302315
9	4703	0	1455398092
9	1378	1	1455357656
9	7143	1	1455398144
9	2044	1	1455357698
